tweet_id,tweet_time,retweet,favorites,follows
881633300179243008,2017-07-02 21:58:53,7,128,6903716
881536004380872706,2017-07-02 15:32:16,16110,49441,6903716
881268444196462592,2017-07-01 21:49:04,5195,23058,6903716
880935762899988482,2017-06-30 23:47:07,2798,16999,6903716
880872448815771648,2017-06-30 19:35:32,3849,21300,6903716
880465832366813184,2017-06-29 16:39:47,6338,28512,6903716
880221127280381952,2017-06-29 00:27:25,4271,27067,6903716
880095782870896641,2017-06-28 16:09:20,4392,27610,6903716
879862464715927552,2017-06-28 00:42:13,3523,22289,6903716
879674319642796034,2017-06-27 12:14:36,10,313,6903716
879492040517615616,2017-06-27 00:10:17,3208,23405,6903716
879415818425184262,2017-06-26 19:07:24,44599,105861,6903716
879376492567855104,2017-06-26 16:31:08,3144,16774,6903716
879130579576475649,2017-06-26 00:13:58,6906,0,6903716
879050749262655488,2017-06-25 18:56:45,4756,22591,6903716
879008229531029506,2017-06-25 16:07:47,2718,18963,6903716
878776093423087618,2017-06-25 00:45:22,4169,19384,6903716
878604707211726852,2017-06-24 13:24:20,7308,30280,6903716
878404777348136964,2017-06-24 00:09:53,1308,0,6903716
878316110768087041,2017-06-23 18:17:33,6709,0,6903716
878281511006478336,2017-06-23 16:00:04,1308,7754,6903716
878057613040115712,2017-06-23 01:10:23,6906,42038,6903716
877736472329191424,2017-06-22 03:54:17,19344,79948,6903716
877611172832227328,2017-06-21 19:36:23,81,0,6903716
877556246731214848,2017-06-21 15:58:08,3861,22758,6903716
877316821321428993,2017-06-21 00:06:44,5225,27368,6903716
877201837425926144,2017-06-20 16:29:50,5651,27145,6903716
876838120628539392,2017-06-19 16:24:33,3396,20680,6903716
876537666061221889,2017-06-18 20:30:39,4658,23456,6903716
876484053909872640,2017-06-18 16:57:37,2429,18777,6903716
876120275196170240,2017-06-17 16:52:05,4746,27940,6903716
875747767867523072,2017-06-16 16:11:53,4350,25220,6903716
875144289856114688,2017-06-15 00:13:52,4982,21938,6903716
875097192612077568,2017-06-14 21:06:43,6111,27448,6903716
875021211251597312,2017-06-14 16:04:48,4775,25511,6903716
874680097055178752,2017-06-13 17:29:20,4706,27889,6903716
874434818259525634,2017-06-13 01:14:41,14939,0,6903716
874296783580663808,2017-06-12 16:06:11,4168,26108,6903716
874057562936811520,2017-06-12 00:15:36,4006,22691,6903716
874012996292530176,2017-06-11 21:18:31,10614,34759,6903716
873580283840344065,2017-06-10 16:39:04,4003,24308,6903716
873337748698140672,2017-06-10 00:35:19,1611,0,6903716
873213775632977920,2017-06-09 16:22:42,1611,7277,6903716
872967104147763200,2017-06-09 00:02:31,5488,27462,6903716
872820683541237760,2017-06-08 14:20:41,3753,14767,6903716
872668790621863937,2017-06-08 04:17:07,28,0,6903716
872620804844003328,2017-06-08 01:06:27,3767,20850,6903716
872486979161796608,2017-06-07 16:14:40,9147,40858,6903716
872261713294495745,2017-06-07 01:19:32,6438,34377,6903716
872122724285648897,2017-06-06 16:07:15,8259,34610,6903716
871879754684805121,2017-06-06 00:01:46,11412,38243,6903716
871762521631449091,2017-06-05 16:15:56,3531,20359,6903716
871515927908634625,2017-06-04 23:56:03,3514,20320,6903716
871166179821445120,2017-06-04 00:46:17,5793,0,6903716
871102520638267392,2017-06-03 20:33:19,5594,21048,6903716
871032628920680449,2017-06-03 15:55:36,3876,22806,6903716
870804317367881728,2017-06-03 00:48:22,6342,33865,6903716
870726314365509632,2017-06-02 19:38:25,3,120,6903716
870656317836468226,2017-06-02 15:00:16,2702,12514,6903716
870374049280663552,2017-06-01 20:18:38,26778,83315,6903716
870308999962521604,2017-06-01 16:00:09,4241,21977,6903716
870063196459192321,2017-05-31 23:43:25,8535,36990,6903716
869772420881756160,2017-05-31 04:27:59,10281,42788,6903716
869702957897576449,2017-05-30 23:51:58,6471,28521,6903716
869596645499047938,2017-05-30 16:49:31,3207,16140,6903716
869227993411051520,2017-05-29 16:24:37,3884,20644,6903716
868880397819494401,2017-05-28 17:23:24,14890,66361,6903716
868639477480148993,2017-05-28 01:26:04,2158,0,6903716
868622495443632128,2017-05-28 00:18:35,5923,27540,6903716
868552278524837888,2017-05-27 19:39:34,2158,10282,6903716
867900495410671616,2017-05-26 00:29:37,4288,24469,6903716
867774946302451713,2017-05-25 16:10:44,7533,34438,6903716
867421006826221569,2017-05-24 16:44:18,2590,16368,6903716
867072653475098625,2017-05-23 17:40:04,131,0,6903716
867051520902168576,2017-05-23 16:16:06,8114,32737,6903716
866720684873056260,2017-05-22 18:21:28,4981,20405,6903716
866686824827068416,2017-05-22 16:06:55,3600,19639,6903716
866450705531457537,2017-05-22 00:28:40,36378,124284,6903716
866334964761202691,2017-05-21 16:48:45,14942,53485,6903716
866094527597207552,2017-05-21 00:53:21,8658,0,6903716
865718153858494464,2017-05-19 23:57:46,5785,26048,6903716
865359393868664832,2017-05-19 00:12:11,5170,26946,6903716
865006731092295680,2017-05-18 00:50:50,7931,28505,6903716
864873206498414592,2017-05-17 16:00:15,9030,32915,6903716
864279568663928832,2017-05-16 00:41:21,3156,14899,6903716
864197398364647424,2017-05-15 19:14:50,9280,30760,6903716
863907417377173506,2017-05-15 00:02:33,4290,21034,6903716
863553081350529029,2017-05-14 00:34:33,4330,15585,6903716
863471782782697472,2017-05-13 19:11:30,2570,0,6903716
863432100342583297,2017-05-13 16:33:49,5475,24285,6903716
863427515083354112,2017-05-13 16:15:35,101,2308,6903716
863079547188785154,2017-05-12 17:12:53,1143,8943,6903716
863062471531167744,2017-05-12 16:05:02,2570,8717,6903716
862831371563274240,2017-05-12 00:46:44,5275,19597,6903716
862722525377298433,2017-05-11 17:34:13,3678,17450,6903716
862457590147678208,2017-05-11 00:01:27,5161,21003,6903716
862096992088072192,2017-05-10 00:08:34,24256,76330,6903716
861383897657036800,2017-05-08 00:54:59,11136,36892,6903716
861288531465048066,2017-05-07 18:36:02,4341,17602,6903716
861005113778896900,2017-05-06 23:49:50,3972,17126,6903716
860981674716409858,2017-05-06 22:16:42,2253,0,6903716
860924035999428608,2017-05-06 18:27:40,853,0,6903716
860563773140209665,2017-05-05 18:36:06,2253,7685,6903716
860524505164394496,2017-05-05 16:00:04,5503,24189,6903716
860276583193509888,2017-05-04 23:34:55,3630,18755,6903716
860184849394610176,2017-05-04 17:30:24,6099,17100,6903716
860177593139703809,2017-05-04 17:01:34,32301,0,6903716
859924526012018688,2017-05-04 00:15:58,4286,20028,6903716
859851578198683649,2017-05-03 19:26:06,3659,15789,6903716
859607811541651456,2017-05-03 03:17:27,1648,19071,6903716
859196978902773760,2017-05-02 00:04:57,31684,92456,6903716
859074603037188101,2017-05-01 15:58:40,14246,34812,6903716
858860390427611136,2017-05-01 01:47:28,8513,0,6903716
858843525470990336,2017-05-01 00:40:27,3637,15960,6903716
858471635011153920,2017-04-30 00:02:42,5078,22114,6903716
858107933456039936,2017-04-28 23:57:28,3053,16175,6903716
857989990357356544,2017-04-28 16:08:49,2710,16573,6903716
857746408056729600,2017-04-28 00:00:54,11139,35263,6903716
857393404942143489,2017-04-27 00:38:11,1716,6103,6903716
857263160327368704,2017-04-26 16:00:39,4756,20601,6903716
857214891891077121,2017-04-26 12:48:51,20,235,6903716
857062103051644929,2017-04-26 02:41:43,178,0,6903716
857029823797047296,2017-04-26 00:33:27,4211,19492,6903716
856602993587888130,2017-04-24 20:17:23,11263,0,6903716
856543823941562368,2017-04-24 16:22:16,3034,16787,6903716
856526610513747968,2017-04-24 15:13:52,1984,12194,6903716
856330835276025856,2017-04-24 02:15:55,713,0,6903716
856288084350160898,2017-04-23 23:26:03,17,533,6903716
856282028240666624,2017-04-23 23:01:59,6662,28550,6903716
855862651834028034,2017-04-22 19:15:32,28,360,6903716
855860136149123072,2017-04-22 19:05:32,1096,5131,6903716
855857698524602368,2017-04-22 18:55:51,2238,12219,6903716
855851453814013952,2017-04-22 18:31:02,18676,46923,6903716
855818117272018944,2017-04-22 16:18:34,5759,27496,6903716
855459453768019968,2017-04-21 16:33:22,8714,30994,6903716
855245323840757760,2017-04-21 02:22:29,6328,0,6903716
855138241867124737,2017-04-20 19:16:59,49,0,6903716
854732716440526848,2017-04-19 16:25:34,6481,23676,6903716
854482394044301312,2017-04-18 23:50:52,7320,30426,6903716
854365224396361728,2017-04-18 16:05:17,4988,19612,6903716
854120357044912130,2017-04-17 23:52:16,7978,33200,6903716
854010172552949760,2017-04-17 16:34:26,3345,16819,6903716
853760880890318849,2017-04-17 00:03:50,6175,29751,6903716
853639147608842240,2017-04-16 16:00:07,10834,36357,6903716
853299958564483072,2017-04-15 17:32:18,3803,16188,6903716
852936405516943360,2017-04-14 17:27:40,2164,0,6903716
852912242202992640,2017-04-14 15:51:39,1968,9435,6903716
852672615818899456,2017-04-13 23:59:28,2299,15582,6903716
852553447878664193,2017-04-13 16:05:56,3760,17104,6903716
852311364735569921,2017-04-13 00:03:59,10602,34636,6903716
852226086759018497,2017-04-12 18:25:07,7313,20917,6903716
852189679701164033,2017-04-12 16:00:27,1693,11971,6903716
851953902622658560,2017-04-12 00:23:33,10349,0,6903716
851861385021730816,2017-04-11 18:15:55,23,0,6903716
851591660324737024,2017-04-11 00:24:08,3715,16958,6903716
851464819735769094,2017-04-10 16:00:07,7595,25402,6903716
851224888060895234,2017-04-10 00:06:42,6152,21660,6903716
850753642995093505,2017-04-08 16:54:09,10002,32561,6903716
850380195714523136,2017-04-07 16:10:12,2804,13689,6903716
850333567704068097,2017-04-07 13:04:55,357,3581,6903716
850145622816686080,2017-04-07 00:38:06,4115,17139,6903716
850019790995546112,2017-04-06 16:18:05,5279,21475,6903716
849776966551130114,2017-04-06 00:13:11,8201,32009,6903716
849668094696017920,2017-04-05 17:00:34,5351,0,6903716
849412302885593088,2017-04-05 00:04:08,3382,16678,6903716
849336543269576704,2017-04-04 19:03:06,2042,12021,6903716
849051919805034497,2017-04-04 00:12:06,9206,44655,6903716
848690551926992896,2017-04-03 00:16:10,4666,26532,6903716
848324959059550208,2017-04-02 00:03:26,4970,26059,6903716
848213670039564288,2017-04-01 16:41:12,808,8615,6903716
848212111729840128,2017-04-01 16:35:01,3333,17229,6903716
847978865427394560,2017-04-01 01:08:10,3522,0,6903716
847971574464610304,2017-04-01 00:39:12,465,0,6903716
847962785489326080,2017-04-01 00:04:17,5542,24771,6903716
847842811428974592,2017-03-31 16:07:33,1459,5792,6903716
847617282490613760,2017-03-31 01:11:22,454,7395,6903716
847606175596138505,2017-03-31 00:27:14,3664,19775,6903716
847251039262605312,2017-03-30 00:56:03,4641,21548,6903716
847157206088847362,2017-03-29 18:43:12,6344,21102,6903716
847116187444137987,2017-03-29 16:00:12,3454,22614,6903716
846874817362120707,2017-03-29 00:01:05,4255,21202,6903716
846514051647705089,2017-03-28 00:07:32,12596,47237,6903716
846505985330044928,2017-03-27 23:35:28,3360,14961,6903716
846153765933735936,2017-03-27 00:15:53,9835,33553,6903716
846139713627017216,2017-03-26 23:20:02,10673,32608,6903716
846042936437604353,2017-03-26 16:55:29,3126,16918,6903716
845812042753855489,2017-03-26 01:38:00,9494,30999,6903716
845677943972139009,2017-03-25 16:45:08,5196,26566,6903716
845397057150107648,2017-03-24 22:08:59,1980,8073,6903716
845306882940190720,2017-03-24 16:10:40,5859,24692,6903716
845098359547420673,2017-03-24 02:22:04,8352,0,6903716
844979544864018432,2017-03-23 18:29:57,2818,14446,6903716
844973813909606400,2017-03-23 18:07:10,3496,16024,6903716
844704788403113984,2017-03-23 00:18:10,11263,41054,6903716
844580511645339650,2017-03-22 16:04:20,3414,17461,6903716
844223788422217728,2017-03-21 16:26:50,2387,14437,6903716
843981021012017153,2017-03-21 00:22:10,3178,16014,6903716
843856843873095681,2017-03-20 16:08:44,5033,22694,6903716
843604394117681152,2017-03-19 23:25:35,2985,17906,6903716
843235543001513987,2017-03-18 22:59:54,6603,22794,6903716
842846295480000512,2017-03-17 21:13:10,3905,16139,6903716
842765311967449089,2017-03-17 15:51:22,1395,7165,6903716
842535590457499648,2017-03-17 00:38:32,3815,19207,6903716
842163532590374912,2017-03-16 00:00:07,6328,26020,6903716
842115215311396866,2017-03-15 20:48:07,3293,14891,6903716
841833993020538882,2017-03-15 02:10:39,16832,0,6903716
841680585030541313,2017-03-14 16:01:03,8460,27248,6903716
841439858740625411,2017-03-14 00:04:30,4017,13431,6903716
841320156043304961,2017-03-13 16:08:50,5928,20990,6903716
841314665196081154,2017-03-13 15:47:01,5144,16898,6903716
841077006473256960,2017-03-13 00:02:39,5793,24376,6903716
840761248237133825,2017-03-12 03:07:56,1922,0,6903716
840728873075638272,2017-03-12 00:59:17,17758,0,6903716
840698636975636481,2017-03-11 22:59:09,3,193,6903716
840696689258311684,2017-03-11 22:51:24,1080,13101,6903716
840632337062862849,2017-03-11 18:35:42,1922,9559,6903716
840370681858686976,2017-03-11 01:15:58,4994,17530,6903716
840268004936019968,2017-03-10 18:27:58,6274,20521,6903716
839990271299457024,2017-03-10 00:04:21,2521,14302,6903716
839549326359670784,2017-03-08 18:52:12,8513,29330,6903716
839290600511926273,2017-03-08 01:44:07,155,0,6903716
839239871831150596,2017-03-07 22:22:32,7182,28999,6903716
838952994649550848,2017-03-07 03:22:35,4367,20911,6903716
838921590096166913,2017-03-07 01:17:48,2278,11915,6903716
838916489579200512,2017-03-07 00:57:32,37,0,6903716
838831947270979586,2017-03-06 19:21:35,12173,0,6903716
838561493054533637,2017-03-06 01:26:54,1458,11631,6903716
838476387338051585,2017-03-05 19:48:43,5291,24137,6903716
838201503651401729,2017-03-05 01:36:26,11113,0,6903716
838150277551247360,2017-03-04 22:12:52,358,1789,6903716
838085839343206401,2017-03-04 17:56:49,0,148,6903716
838083903487373313,2017-03-04 17:49:08,3460,18806,6903716
837820167694528512,2017-03-04 00:21:08,8658,36503,6903716
837482249356513284,2017-03-03 01:58:22,486,4105,6903716
837471256429613056,2017-03-03 01:14:41,2541,13675,6903716
837366284874571778,2017-03-02 18:17:34,5820,22582,6903716
837110210464448512,2017-03-02 01:20:01,2636,17105,6903716
836989968035819520,2017-03-01 17:22:13,2522,13607,6903716
836753516572119041,2017-03-01 01:42:39,5074,20545,6903716
836677758902222849,2017-02-28 20:41:37,2444,13479,6903716
836648853927522308,2017-02-28 18:46:45,607,0,6903716
836397794269200385,2017-02-28 02:09:08,30359,0,6903716
836380477523124226,2017-02-28 01:00:19,3237,15732,6903716
836260088725786625,2017-02-27 17:01:56,4710,22703,6903716
836001077879255040,2017-02-26 23:52:43,4734,20437,6903716
835685285446955009,2017-02-26 02:57:52,9018,0,6903716
835574547218894849,2017-02-25 19:37:50,3991,19034,6903716
835536468978302976,2017-02-25 17:06:32,1872,0,6903716
835309094223372289,2017-02-25 02:03:02,23187,0,6903716
835297930240217089,2017-02-25 01:18:40,3291,17525,6903716
835264098648616962,2017-02-24 23:04:14,1872,8307,6903716
835246439529840640,2017-02-24 21:54:03,81,2231,6903716
835172783151792128,2017-02-24 17:01:22,6329,27953,6903716
835152434251116546,2017-02-24 15:40:31,3336,24044,6903716
834931633769889797,2017-02-24 01:03:08,1818,11596,6903716
834786237630337024,2017-02-23 15:25:23,6012,22573,6903716
834574053763584002,2017-02-23 01:22:14,2793,14679,6903716
834477809192075265,2017-02-22 18:59:48,11768,0,6903716
834458053273591808,2017-02-22 17:41:18,1846,10297,6903716
834209720923721728,2017-02-22 01:14:30,5291,22072,6903716
834167344700198914,2017-02-21 22:26:07,4004,16861,6903716
834089966724603904,2017-02-21 17:18:39,2351,10760,6903716
834086379323871233,2017-02-21 17:04:24,2441,13979,6903716
833863086058651648,2017-02-21 02:17:06,2655,14367,6903716
833826103416520705,2017-02-20 23:50:09,3792,16424,6903716
833732339549220864,2017-02-20 17:37:34,241,0,6903716
833722901757046785,2017-02-20 17:00:04,3531,22141,6903716
833479644947025920,2017-02-20 00:53:27,2281,15941,6903716
833124694597443584,2017-02-19 01:23:00,5351,21656,6903716
832998151111966721,2017-02-18 17:00:10,2450,14265,6903716
832769181346996225,2017-02-18 01:50:19,42,0,6903716
832757312314028032,2017-02-18 01:03:09,3998,18031,6903716
832682457690300417,2017-02-17 20:05:43,3249,12729,6903716
832645525019123713,2017-02-17 17:38:57,576,3132,6903716
832636094638288896,2017-02-17 17:01:29,3092,17009,6903716
832397543355072512,2017-02-17 01:13:34,2465,12820,6903716
832369877331693569,2017-02-16 23:23:38,3522,18394,6903716
832273440279240704,2017-02-16 17:00:25,2580,12122,6903716
832215909146226688,2017-02-16 13:11:49,6839,0,6903716
832215726631055365,2017-02-16 13:11:05,10369,0,6903716
832088576586297345,2017-02-16 04:45:50,2,72,6903716
832040443403784192,2017-02-16 01:34:34,10771,0,6903716
832032802820481025,2017-02-16 01:04:13,5163,19182,6903716
831939777352105988,2017-02-15 18:54:34,6800,25776,6903716
831926988323639298,2017-02-15 18:03:45,36,365,6903716
831911600680497154,2017-02-15 17:02:36,7225,29681,6903716
831670449226514432,2017-02-15 01:04:21,2006,11208,6903716
831650051525054464,2017-02-14 23:43:18,2164,7717,6903716
831552930092285952,2017-02-14 17:17:22,2548,9678,6903716
831322785565769729,2017-02-14 02:02:51,1688,9848,6903716
831315979191906304,2017-02-14 01:35:49,1231,6983,6903716
831309418084069378,2017-02-14 01:09:44,2699,12564,6903716
831262627380748289,2017-02-13 22:03:49,2271,12795,6903716
830956169170665475,2017-02-13 01:46:03,1665,8566,6903716
830583320585068544,2017-02-12 01:04:29,18686,71893,6903716
830173239259324417,2017-02-10 21:54:58,6325,0,6903716
830097400375152640,2017-02-10 16:53:37,3346,10565,6903716
829878982036299777,2017-02-10 02:25:42,5567,0,6903716
829861396166877184,2017-02-10 01:15:49,2177,13168,6903716
829501995190984704,2017-02-09 01:27:41,11768,34126,6903716
829449946868879360,2017-02-08 22:00:52,2255,11263,6903716
829374341691346946,2017-02-08 17:00:26,10349,37270,6903716
829141528400556032,2017-02-08 01:35:19,8231,26370,6903716
829011960981237760,2017-02-07 17:00:28,18023,57001,6903716
828801551087042563,2017-02-07 03:04:22,3775,0,6903716
828770345708580865,2017-02-07 01:00:22,6521,27494,6903716
828708714936930305,2017-02-06 20:55:28,12457,39388,6903716
828650029636317184,2017-02-06 17:02:17,1490,10240,6903716
828409743546925057,2017-02-06 01:07:28,1273,6756,6903716
828408677031882754,2017-02-06 01:03:14,1419,8226,6903716
828381636999917570,2017-02-05 23:15:47,2466,13586,6903716
828376505180889089,2017-02-05 22:55:23,1181,7959,6903716
828372645993398273,2017-02-05 22:40:03,3247,13488,6903716
828361771580813312,2017-02-05 21:56:51,190,2363,6903716
828046555563323392,2017-02-05 01:04:17,3175,12671,6903716
828011680017821696,2017-02-04 22:45:42,2378,11153,6903716
827933404142436356,2017-02-04 17:34:40,5804,21688,6903716
827653905312006145,2017-02-03 23:04:02,3336,16644,6903716
827600520311402496,2017-02-03 19:31:54,1050,7997,6903716
827324948884643840,2017-02-03 01:16:53,3400,17123,6903716
827199976799354881,2017-02-02 17:00:17,2494,11410,6903716
826958653328592898,2017-02-02 01:01:21,5567,23286,6903716
826848821049180160,2017-02-01 17:44:55,11423,39373,6903716
826615380357632002,2017-02-01 02:17:19,4378,0,6903716
826598799820865537,2017-02-01 01:11:25,283,5520,6903716
826598365270007810,2017-02-01 01:09:42,2612,10853,6903716
826476773533745153,2017-01-31 17:06:32,4668,19859,6903716
826240494070030336,2017-01-31 01:27:39,2884,14292,6903716
826204788643753985,2017-01-30 23:05:46,1045,5259,6903716
826115272272650244,2017-01-30 17:10:04,3483,16920,6903716
825876512159186944,2017-01-30 01:21:19,2080,11287,6903716
825829644528148480,2017-01-29 22:15:05,2769,13739,6903716
825535076884762624,2017-01-29 02:44:34,19157,56138,6903716
825147591692263424,2017-01-28 01:04:51,5099,19754,6903716
825120256414846976,2017-01-27 23:16:13,1436,0,6903716
825026590719483904,2017-01-27 17:04:02,1436,6871,6903716
824796380199809024,2017-01-27 01:49:15,6114,0,6903716
824775126675836928,2017-01-27 00:24:48,3933,16176,6903716
824663926340194305,2017-01-26 17:02:56,1935,10881,6903716
824325613288833024,2017-01-25 18:38:36,11566,12726,6903716
824297048279236611,2017-01-25 16:45:05,4306,16237,6903716
824025158776213504,2017-01-24 22:44:42,661,5163,6903716
823939628516474880,2017-01-24 17:04:50,3022,11510,6903716
823719002937630720,2017-01-24 02:28:08,12568,0,6903716
823699002998870016,2017-01-24 01:08:40,2698,13581,6903716
823581115634085888,2017-01-23 17:20:14,2952,14088,6903716
823333489516937216,2017-01-23 00:56:15,29,755,6903716
823322678127919110,2017-01-23 00:13:17,4496,17025,6903716
823269594223824897,2017-01-22 20:42:21,11010,0,6903716
822975315408461824,2017-01-22 01:12:59,3836,18726,6903716
822872901745569793,2017-01-21 18:26:02,49057,143245,6903716
822859134160621569,2017-01-21 17:31:20,2549,14280,6903716
822647212903690241,2017-01-21 03:29:14,7154,0,6903716
822610361945911296,2017-01-21 01:02:48,3305,15971,6903716
822489057087389700,2017-01-20 17:00:46,7154,19634,6903716
822462944365645825,2017-01-20 15:17:01,16511,30963,6903716
822244816520155136,2017-01-20 00:50:15,11010,37951,6903716
822163064745328640,2017-01-19 19:25:24,5387,0,6903716
821886076407029760,2017-01-19 01:04:45,2619,12309,6903716
821813639212650496,2017-01-18 20:16:54,3736,0,6903716
821765923262631936,2017-01-18 17:07:18,1856,9133,6903716
821522889702862852,2017-01-18 01:01:34,1970,8683,6903716
821421320206483457,2017-01-17 18:17:58,6251,0,6903716
821407182352777218,2017-01-17 17:21:47,4876,12776,6903716
821153421864615936,2017-01-17 00:33:26,10,276,6903716
821149554670182400,2017-01-17 00:18:04,2251,9468,6903716
821107785811234820,2017-01-16 21:32:06,2382,10411,6903716
821044531881721856,2017-01-16 17:20:45,2557,13697,6903716
820837357901512704,2017-01-16 03:37:31,7486,0,6903716
820749716845686786,2017-01-15 21:49:15,11113,34219,6903716
820690176645140481,2017-01-15 17:52:40,3607,13231,6903716
820494788566847489,2017-01-15 04:56:16,633,0,6903716
820446719150292993,2017-01-15 01:45:15,2887,0,6903716
820314633777061888,2017-01-14 17:00:24,633,3616,6903716
820078625395449857,2017-01-14 01:22:35,7026,21445,6903716
820013781606658049,2017-01-13 21:04:55,1324,0,6903716
819952236453363712,2017-01-13 17:00:21,1324,5774,6903716
819924195358416896,2017-01-13 15:08:56,5416,13953,6903716
819711362133872643,2017-01-13 01:03:12,3506,14591,6903716
819588359383371776,2017-01-12 16:54:26,2203,10367,6903716
819347104292290561,2017-01-12 00:55:47,1343,7835,6903716
819238181065359361,2017-01-11 17:42:57,453,2490,6903716
819227688460238848,2017-01-11 17:01:16,7486,25064,6903716
819015337530290176,2017-01-11 02:57:27,40986,0,6903716
819015331746349057,2017-01-11 02:57:26,21144,0,6903716
819006400881917954,2017-01-11 02:21:57,21144,48908,6903716
819004803107983360,2017-01-11 02:15:36,40986,93604,6903716
818646164899774465,2017-01-10 02:30:30,23348,0,6903716
818627210458333184,2017-01-10 01:15:10,8337,24083,6903716
818614493328580609,2017-01-10 00:24:38,2890,10709,6903716
818588835076603904,2017-01-09 22:42:41,6899,0,6903716
818536468981415936,2017-01-09 19:14:36,2776,11864,6903716
818307523543449600,2017-01-09 04:04:51,9097,0,6903716
818259473185828864,2017-01-09 00:53:55,2555,11956,6903716
818145370475810820,2017-01-08 17:20:31,2907,13356,6903716
817908911860748288,2017-01-08 01:40:55,884,5254,6903716
817827839487737858,2017-01-07 20:18:46,30359,56338,6903716
817777686764523521,2017-01-07 16:59:28,2984,11614,6903716
817536400337801217,2017-01-07 01:00:41,3396,12823,6903716
817502432452313088,2017-01-06 22:45:43,3806,0,6903716
817423860136083457,2017-01-06 17:33:29,16832,37231,6903716
817415592588222464,2017-01-06 17:00:38,1079,6110,6903716
817181837579653120,2017-01-06 01:31:47,9550,0,6903716
817171292965273600,2017-01-06 00:49:53,2254,9476,6903716
817120970343411712,2017-01-05 21:29:55,2932,13190,6903716
817056546584727552,2017-01-05 17:13:55,1850,9303,6903716
816829038950027264,2017-01-05 02:09:53,5302,0,6903716
816816676327063552,2017-01-05 01:20:46,2286,10852,6903716
816697700272001025,2017-01-04 17:27:59,2465,10644,6903716
816450570814898180,2017-01-04 01:05:59,9097,33237,6903716
816336735214911488,2017-01-03 17:33:39,2193,9352,6903716
816091915477250048,2017-01-03 01:20:49,2414,9696,6903716
816062466425819140,2017-01-02 23:23:48,1176,0,6903716
816014286006976512,2017-01-02 20:12:21,5960,0,6903716
815990720817401858,2017-01-02 18:38:42,1176,5434,6903716
815966073409433600,2017-01-02 17:00:46,9550,24457,6903716
815745968457060357,2017-01-02 02:26:09,4633,0,6903716
815736392542261248,2017-01-02 01:48:06,2543,10703,6903716
815639385530101762,2017-01-01 19:22:38,1846,8944,6903716
815390420867969024,2017-01-01 02:53:20,4265,11233,6903716
814986499976527872,2016-12-31 00:08:17,1451,8310,6903716
814638523311648768,2016-12-30 01:05:33,3041,12267,6903716
814578408554463233,2016-12-29 21:06:41,6538,0,6903716
814530161257443328,2016-12-29 17:54:58,2082,9432,6903716
814153002265309185,2016-12-28 16:56:16,9760,31268,6903716
813944609378369540,2016-12-28 03:08:11,3624,0,6903716
813910438903693312,2016-12-28 00:52:25,2113,10107,6903716
813812741911748608,2016-12-27 18:24:12,15739,39542,6903716
813800681631023104,2016-12-27 17:36:16,1979,9084,6903716
813217897535406080,2016-12-26 03:00:30,8184,20331,6903716
813202720496779264,2016-12-26 02:00:11,2020,9981,6903716
813187593374461952,2016-12-26 01:00:05,4909,21612,6903716
813172488309972993,2016-12-26 00:00:03,2163,10166,6903716
813157409116065792,2016-12-25 23:00:08,2488,8430,6903716
813142292504645637,2016-12-25 22:00:04,2648,9153,6903716
813130366689148928,2016-12-25 21:12:41,496,4855,6903716
813127251579564032,2016-12-25 21:00:18,3516,12916,6903716
813112105746448384,2016-12-25 20:00:07,3100,11256,6903716
813096984823349248,2016-12-25 19:00:02,4065,11449,6903716
813081950185472002,2016-12-25 18:00:17,3112,10754,6903716
813066809284972545,2016-12-25 17:00:08,2182,8648,6903716
813051746834595840,2016-12-25 16:00:16,8223,22791,6903716
812781120811126785,2016-12-24 22:04:54,2145,8236,6903716
812747805718642688,2016-12-24 19:52:31,7804,0,6903716
812709060537683968,2016-12-24 17:18:34,1607,7212,6903716
812503143955202048,2016-12-24 03:40:19,1377,6628,6903716
812466873996607488,2016-12-24 01:16:12,2166,8716,6903716
812372279581671427,2016-12-23 19:00:19,4124,14914,6903716
811985624773361665,2016-12-22 17:23:53,1582,7923,6903716
811744202451197953,2016-12-22 01:24:33,1817,8224,6903716
811647686436880384,2016-12-21 19:01:02,833,6079,6903716
811627233043480576,2016-12-21 17:39:46,3523,13962,6903716
811386762094317568,2016-12-21 01:44:13,7197,22780,6903716
810984652412424192,2016-12-19 23:06:23,1608,5816,6903716
810896069567610880,2016-12-19 17:14:23,2011,9848,6903716
810657578271330305,2016-12-19 01:26:42,2968,11941,6903716
810284430598270976,2016-12-18 00:43:57,12871,38696,6903716
810254108431155201,2016-12-17 22:43:27,3775,15993,6903716
809920764300447744,2016-12-17 00:38:52,4378,16874,6903716
809808892968534016,2016-12-16 17:14:20,5522,0,6903716
809448704142938112,2016-12-15 17:23:04,1655,7548,6903716
809220051211603969,2016-12-15 02:14:29,6325,21731,6903716
809084759137812480,2016-12-14 17:16:53,3946,14398,6903716
808838249661788160,2016-12-14 00:57:20,3419,11005,6903716
808733504066486276,2016-12-13 18:01:07,2437,8607,6903716
808501579447930884,2016-12-13 02:39:32,2917,12301,6903716
808344865868283904,2016-12-12 16:16:49,23348,46330,6903716
808134635716833280,2016-12-12 02:21:26,6715,0,6903716
808106460588765185,2016-12-12 00:29:28,2457,9499,6903716
808001312164028416,2016-12-11 17:31:39,3965,13709,6903716
